Date,Species,Strata,Sex,BroodAge,Length_mm
7/11/2017,chum salmon,NA,Female,NA,526
7/11/2017,chum salmon,NA,Female,NA,494
7/11/2017,chum salmon,NA,Female,NA,506
7/11/2017,chum salmon,NA,Male,NA,645
7/11/2017,chum salmon,NA,Male,NA,619
7/11/2017,chum salmon,NA,Male,NA,592
7/11/2017,chum salmon,NA,Female,NA,556
7/12/2017,chum salmon,NA,Female,NA,512
7/12/2017,chum salmon,NA,Female,NA,540
7/12/2017,chum salmon,NA,Female,NA,546
7/12/2017,chum salmon,NA,Female,NA,569
7/12/2017,chum salmon,NA,Female,NA,542
7/12/2017,chum salmon,NA,Male,NA,574
7/12/2017,chum salmon,NA,Female,NA,545
7/12/2017,chum salmon,NA,Female,NA,553
7/12/2017,chum salmon,NA,Female,NA,535
7/12/2017,chum salmon,NA,Male,NA,550
7/12/2017,chum salmon,NA,Male,NA,656
7/12/2017,chum salmon,NA,Male,NA,549
7/12/2017,chum salmon,NA,Male,NA,564
7/12/2017,chum salmon,NA,Male,NA,580
7/12/2017,chum salmon,NA,Female,NA,559
7/12/2017,chum salmon,NA,Male,NA,639
7/12/2017,chum salmon,NA,Male,NA,522
7/12/2017,chum salmon,NA,Female,NA,574
7/12/2017,chum salmon,NA,Male,NA,606
7/12/2017,chum salmon,NA,Male,NA,591
7/12/2017,chum salmon,NA,Female,NA,562
7/12/2017,chum salmon,NA,Male,NA,604
7/12/2017,chum salmon,NA,Female,NA,546
7/12/2017,chum salmon,NA,Female,NA,489
7/12/2017,chum salmon,NA,Male,NA,574
7/13/2017,chum salmon,NA,Female,NA,482
7/13/2017,chum salmon,NA,Female,NA,546
7/13/2017,chum salmon,NA,Male,NA,575
7/13/2017,chum salmon,NA,Male,NA,547
7/13/2017,chum salmon,NA,Male,NA,615
7/13/2017,chum salmon,NA,Female,NA,542
7/13/2017,chum salmon,NA,Male,NA,553
7/13/2017,chum salmon,NA,Female,NA,480
7/13/2017,chum salmon,NA,Male,NA,578
7/13/2017,chum salmon,NA,Female,NA,525
7/13/2017,chum salmon,NA,Male,NA,549
7/13/2017,chum salmon,NA,Female,NA,540
7/13/2017,chum salmon,NA,Female,NA,525
7/13/2017,chum salmon,NA,Female,NA,550
7/13/2017,chum salmon,NA,Female,NA,520
7/13/2017,chum salmon,NA,Male,NA,550
7/13/2017,chum salmon,NA,Male,NA,540
7/14/2017,chum salmon,NA,Male,NA,587
7/14/2017,chum salmon,NA,Female,NA,546
7/14/2017,chum salmon,NA,Female,NA,589
7/14/2017,chum salmon,NA,Female,NA,564
7/14/2017,chum salmon,NA,Male,NA,546
7/14/2017,chum salmon,NA,Female,NA,534
7/14/2017,chum salmon,NA,Male,NA,573
7/14/2017,chum salmon,NA,Female,NA,552
7/14/2017,chum salmon,NA,Female,NA,537
7/14/2017,chum salmon,NA,Female,NA,544
7/14/2017,chum salmon,NA,Female,NA,504
7/14/2017,chum salmon,NA,Female,NA,567
7/14/2017,chum salmon,NA,Female,NA,576
7/14/2017,chum salmon,NA,Male,NA,616
7/14/2017,chum salmon,NA,Female,NA,568
7/14/2017,chum salmon,NA,Female,NA,518
7/14/2017,chum salmon,NA,Female,NA,503
7/14/2017,chum salmon,NA,Male,NA,551
7/14/2017,chum salmon,NA,Female,NA,599
7/14/2017,chum salmon,NA,Female,NA,471
7/14/2017,chum salmon,NA,Female,NA,586
7/14/2017,chum salmon,NA,Male,NA,567
7/16/2017,chum salmon,NA,Male,NA,579
7/16/2017,chum salmon,NA,Female,NA,507
7/16/2017,chum salmon,NA,Female,NA,574
7/16/2017,chum salmon,NA,Female,NA,538
7/16/2017,chum salmon,NA,Male,NA,501
7/16/2017,chum salmon,NA,Male,NA,566
7/16/2017,chum salmon,NA,Female,NA,542
7/16/2017,chum salmon,NA,Female,NA,542
7/16/2017,chum salmon,NA,Male,NA,574
7/16/2017,chum salmon,NA,Female,NA,597
7/16/2017,chum salmon,NA,Male,NA,598
7/16/2017,chum salmon,NA,Female,NA,542
7/16/2017,chum salmon,NA,Male,NA,573
7/16/2017,chum salmon,NA,Female,NA,580
7/16/2017,chum salmon,NA,Male,NA,557
7/16/2017,chum salmon,NA,Female,NA,573
7/16/2017,chum salmon,NA,Female,NA,513
7/16/2017,chum salmon,NA,Male,NA,553
7/16/2017,chum salmon,NA,Female,NA,538
7/16/2017,chum salmon,NA,Female,NA,570
7/16/2017,chum salmon,NA,Female,NA,491
7/16/2017,chum salmon,NA,Female,NA,471
7/16/2017,chum salmon,NA,Female,NA,542
7/16/2017,chum salmon,NA,Male,NA,600
7/16/2017,chum salmon,NA,Female,NA,566
7/16/2017,chum salmon,NA,Female,NA,543
7/16/2017,chum salmon,NA,Female,NA,597
7/16/2017,chum salmon,NA,Female,NA,523
7/16/2017,chum salmon,NA,Female,NA,509
7/18/2017,chum salmon,NA,Female,NA,554
7/18/2017,chum salmon,NA,Female,NA,573
7/18/2017,chum salmon,NA,Female,NA,540
7/18/2017,chum salmon,NA,Female,NA,570
7/18/2017,chum salmon,NA,Female,NA,520
7/18/2017,chum salmon,NA,Female,NA,478
7/18/2017,chum salmon,NA,Female,NA,504
7/18/2017,chum salmon,NA,Female,NA,545
7/18/2017,chum salmon,NA,Female,NA,509
7/18/2017,chum salmon,NA,Female,NA,548
7/18/2017,chum salmon,NA,Female,NA,567
7/18/2017,chum salmon,NA,Female,NA,551
7/18/2017,chum salmon,NA,Female,NA,520
7/18/2017,chum salmon,NA,Female,NA,520
7/18/2017,chum salmon,NA,Female,NA,539
7/18/2017,chum salmon,NA,Female,NA,555
7/18/2017,chum salmon,NA,Female,NA,568
7/18/2017,chum salmon,NA,Female,NA,575
7/18/2017,chum salmon,NA,Female,NA,499
7/18/2017,chum salmon,NA,Female,NA,568
7/18/2017,chum salmon,NA,Female,NA,532
7/18/2017,chum salmon,NA,Female,NA,582
7/18/2017,chum salmon,NA,Female,NA,611
7/18/2017,chum salmon,NA,Female,NA,541
7/18/2017,chum salmon,NA,Female,NA,535
7/18/2017,chum salmon,NA,Female,NA,606
7/18/2017,chum salmon,NA,Female,NA,545
7/18/2017,chum salmon,NA,Female,NA,547
7/18/2017,chum salmon,NA,Female,NA,580
7/18/2017,chum salmon,NA,Female,NA,572
7/18/2017,chum salmon,NA,Female,NA,527
7/18/2017,chum salmon,NA,Female,NA,540
7/18/2017,chum salmon,NA,Female,NA,618
7/18/2017,chum salmon,NA,Female,NA,564
7/18/2017,chum salmon,NA,Female,NA,576
7/18/2017,chum salmon,NA,Female,NA,581
7/18/2017,chum salmon,NA,Female,NA,582
7/18/2017,chum salmon,NA,Female,NA,543
7/18/2017,chum salmon,NA,Female,NA,569
7/18/2017,chum salmon,NA,Female,NA,557
7/18/2017,chum salmon,NA,Female,NA,550
7/18/2017,chum salmon,NA,Female,NA,588
7/18/2017,chum salmon,NA,Female,NA,623
7/18/2017,chum salmon,NA,Female,NA,506
7/18/2017,chum salmon,NA,Female,NA,515
7/18/2017,chum salmon,NA,Female,NA,523
7/18/2017,chum salmon,NA,Female,NA,531
7/18/2017,chum salmon,NA,Female,NA,560
7/18/2017,chum salmon,NA,Female,NA,537
7/18/2017,chum salmon,NA,Female,NA,498
7/18/2017,chum salmon,NA,Female,NA,630
7/18/2017,chum salmon,NA,Female,NA,547
7/18/2017,chum salmon,NA,Female,NA,548
7/18/2017,chum salmon,NA,Female,NA,548
7/18/2017,chum salmon,NA,Female,NA,581
7/18/2017,chum salmon,NA,Female,NA,568
7/18/2017,chum salmon,NA,Female,NA,570
7/18/2017,chum salmon,NA,Female,NA,537
7/18/2017,chum salmon,NA,Female,NA,551
7/18/2017,chum salmon,NA,Female,NA,561
7/18/2017,chum salmon,NA,Female,NA,542
7/18/2017,chum salmon,NA,Female,NA,558
7/18/2017,chum salmon,NA,Female,NA,580
7/18/2017,chum salmon,NA,Female,NA,574
7/18/2017,chum salmon,NA,Female,NA,534
7/18/2017,chum salmon,NA,Female,NA,517
7/18/2017,chum salmon,NA,Female,NA,551
7/18/2017,chum salmon,NA,Female,NA,543
7/18/2017,chum salmon,NA,Female,NA,538
7/18/2017,chum salmon,NA,Female,NA,561
7/18/2017,chum salmon,NA,Female,NA,571
7/18/2017,chum salmon,NA,Female,NA,537
7/18/2017,chum salmon,NA,Female,NA,564
7/18/2017,chum salmon,NA,Female,NA,569
7/18/2017,chum salmon,NA,Female,NA,582
7/18/2017,chum salmon,NA,Female,NA,556
7/18/2017,chum salmon,NA,Female,NA,557
7/18/2017,chum salmon,NA,Female,NA,561
7/18/2017,chum salmon,NA,Female,NA,552
7/18/2017,chum salmon,NA,Female,NA,537
7/19/2017,chum salmon,NA,Female,NA,546
7/19/2017,chum salmon,NA,Female,NA,557
7/19/2017,chum salmon,NA,Female,NA,514
7/19/2017,chum salmon,NA,Female,NA,540
7/19/2017,chum salmon,NA,Female,NA,468
7/19/2017,chum salmon,NA,Female,NA,622
7/19/2017,chum salmon,NA,Female,NA,525
7/19/2017,chum salmon,NA,Female,NA,572
7/19/2017,chum salmon,NA,Female,NA,535
7/19/2017,chum salmon,NA,Female,NA,546
7/19/2017,chum salmon,NA,Female,NA,547
7/19/2017,chum salmon,NA,Female,NA,588
7/19/2017,chum salmon,NA,Female,NA,566
7/19/2017,chum salmon,NA,Female,NA,536
7/19/2017,chum salmon,NA,Female,NA,577
7/19/2017,chum salmon,NA,Female,NA,543
7/19/2017,chum salmon,NA,Female,NA,512
7/19/2017,chum salmon,NA,Female,NA,562
7/19/2017,chum salmon,NA,Female,NA,606
7/19/2017,chum salmon,NA,Female,NA,553
7/19/2017,chum salmon,NA,Female,NA,546
7/19/2017,chum salmon,NA,Female,NA,548
7/19/2017,chum salmon,NA,Female,NA,507
7/19/2017,chum salmon,NA,Female,NA,547
7/19/2017,chum salmon,NA,Female,NA,548
7/19/2017,chum salmon,NA,Female,NA,523
7/19/2017,chum salmon,NA,Female,NA,547
7/19/2017,chum salmon,NA,Female,NA,543
7/19/2017,chum salmon,NA,Female,NA,549
7/19/2017,chum salmon,NA,Female,NA,577
7/19/2017,chum salmon,NA,Female,NA,522
7/19/2017,chum salmon,NA,Female,NA,513
7/19/2017,chum salmon,NA,Female,NA,511
7/19/2017,chum salmon,NA,Female,NA,558
7/19/2017,chum salmon,NA,Female,NA,551
7/19/2017,chum salmon,NA,Female,NA,537
7/19/2017,chum salmon,NA,Female,NA,631
7/19/2017,chum salmon,NA,Female,NA,539
7/19/2017,chum salmon,NA,Female,NA,624
7/19/2017,chum salmon,NA,Female,NA,559
7/19/2017,chum salmon,NA,Female,NA,542
7/19/2017,chum salmon,NA,Female,NA,532
7/19/2017,chum salmon,NA,Female,NA,563
7/19/2017,chum salmon,NA,Female,NA,536
7/19/2017,chum salmon,NA,Female,NA,611
7/19/2017,chum salmon,NA,Female,NA,578
7/19/2017,chum salmon,NA,Female,NA,504
7/19/2017,chum salmon,NA,Female,NA,599
7/19/2017,chum salmon,NA,Female,NA,517
7/19/2017,chum salmon,NA,Female,NA,478
7/19/2017,chum salmon,NA,Female,NA,561
7/19/2017,chum salmon,NA,Female,NA,503
7/19/2017,chum salmon,NA,Female,NA,543
7/19/2017,chum salmon,NA,Female,NA,519
7/19/2017,chum salmon,NA,Female,NA,482
7/19/2017,chum salmon,NA,Female,NA,574
7/19/2017,chum salmon,NA,Female,NA,526
7/19/2017,chum salmon,NA,Female,NA,531
7/19/2017,chum salmon,NA,Female,NA,591
7/19/2017,chum salmon,NA,Female,NA,517
7/19/2017,chum salmon,NA,Female,NA,529
7/19/2017,chum salmon,NA,Female,NA,528
7/19/2017,chum salmon,NA,Female,NA,580
7/19/2017,chum salmon,NA,Female,NA,616
7/19/2017,chum salmon,NA,Female,NA,521
7/19/2017,chum salmon,NA,Female,NA,560
7/19/2017,chum salmon,NA,Female,NA,510
7/19/2017,chum salmon,NA,Female,NA,545
7/19/2017,chum salmon,NA,Female,NA,564
7/19/2017,chum salmon,NA,Female,NA,571
7/19/2017,chum salmon,NA,Female,NA,530
7/19/2017,chum salmon,NA,Female,NA,618
7/19/2017,chum salmon,NA,Female,NA,523
7/19/2017,chum salmon,NA,Female,NA,598
7/19/2017,chum salmon,NA,Female,NA,555
7/19/2017,chum salmon,NA,Female,NA,540
7/19/2017,chum salmon,NA,Female,NA,544
7/19/2017,chum salmon,NA,Female,NA,510
7/19/2017,chum salmon,NA,Female,NA,556
7/20/2017,chum salmon,NA,Female,NA,538
7/20/2017,chum salmon,NA,Female,NA,538
7/20/2017,chum salmon,NA,Female,NA,545
7/20/2017,chum salmon,NA,Female,NA,588
7/20/2017,chum salmon,NA,Female,NA,488
7/20/2017,chum salmon,NA,Female,NA,588
7/20/2017,chum salmon,NA,Female,NA,561
7/20/2017,chum salmon,NA,Female,NA,546
7/20/2017,chum salmon,NA,Female,NA,544
7/20/2017,chum salmon,NA,Female,NA,509
7/20/2017,chum salmon,NA,Female,NA,513
7/20/2017,chum salmon,NA,Female,NA,551
7/20/2017,chum salmon,NA,Female,NA,509
7/20/2017,chum salmon,NA,Female,NA,500
7/20/2017,chum salmon,NA,Female,NA,557
7/20/2017,chum salmon,NA,Female,NA,590
7/20/2017,chum salmon,NA,Female,NA,561
7/20/2017,chum salmon,NA,Female,NA,468
7/20/2017,chum salmon,NA,Female,NA,568
7/20/2017,chum salmon,NA,Female,NA,487
7/20/2017,chum salmon,NA,Female,NA,453
7/20/2017,chum salmon,NA,Female,NA,570
7/20/2017,chum salmon,NA,Female,NA,519
7/20/2017,chum salmon,NA,Female,NA,523
7/20/2017,chum salmon,NA,Female,NA,539
7/20/2017,chum salmon,NA,Female,NA,478
7/20/2017,chum salmon,NA,Female,NA,584
7/20/2017,chum salmon,NA,Female,NA,508
7/20/2017,chum salmon,NA,Female,NA,563
7/20/2017,chum salmon,NA,Female,NA,607
7/20/2017,chum salmon,NA,Female,NA,564
7/20/2017,chum salmon,NA,Female,NA,549
7/20/2017,chum salmon,NA,Female,NA,517
7/20/2017,chum salmon,NA,Female,NA,518
7/20/2017,chum salmon,NA,Female,NA,494
7/20/2017,chum salmon,NA,Female,NA,493
7/20/2017,chum salmon,NA,Female,NA,504
7/20/2017,chum salmon,NA,Female,NA,544
7/20/2017,chum salmon,NA,Female,NA,513
7/20/2017,chum salmon,NA,Female,NA,537
7/20/2017,chum salmon,NA,Female,NA,515
7/20/2017,chum salmon,NA,Female,NA,578
7/20/2017,chum salmon,NA,Female,NA,578
7/20/2017,chum salmon,NA,Female,NA,516
7/20/2017,chum salmon,NA,Female,NA,543
7/20/2017,chum salmon,NA,Female,NA,521
7/20/2017,chum salmon,NA,Female,NA,547
7/20/2017,chum salmon,NA,Female,NA,556
7/20/2017,chum salmon,NA,Female,NA,544
7/20/2017,chum salmon,NA,Female,NA,518
7/20/2017,chum salmon,NA,Female,NA,505
7/20/2017,chum salmon,NA,Female,NA,650
7/20/2017,chum salmon,NA,Female,NA,532
7/20/2017,chum salmon,NA,Female,NA,545
7/20/2017,chum salmon,NA,Female,NA,516
7/20/2017,chum salmon,NA,Female,NA,546
7/20/2017,chum salmon,NA,Female,NA,570
7/20/2017,chum salmon,NA,Female,NA,531
7/20/2017,chum salmon,NA,Female,NA,541
7/20/2017,chum salmon,NA,Female,NA,571
7/20/2017,chum salmon,NA,Female,NA,621
7/20/2017,chum salmon,NA,Female,NA,550
7/20/2017,chum salmon,NA,Female,NA,574
7/20/2017,chum salmon,NA,Female,NA,492
7/20/2017,chum salmon,NA,Female,NA,550
7/20/2017,chum salmon,NA,Female,NA,510
7/20/2017,chum salmon,NA,Female,NA,523
7/20/2017,chum salmon,NA,Female,NA,603
7/20/2017,chum salmon,NA,Female,NA,571
7/20/2017,chum salmon,NA,Female,NA,587
7/20/2017,chum salmon,NA,Female,NA,615
7/20/2017,chum salmon,NA,Female,NA,538
7/20/2017,chum salmon,NA,Female,NA,551
7/20/2017,chum salmon,NA,Female,NA,551
7/20/2017,chum salmon,NA,Female,NA,510
7/20/2017,chum salmon,NA,Female,NA,528
7/20/2017,chum salmon,NA,Female,NA,604
7/21/2017,chum salmon,NA,Female,NA,466
7/21/2017,chum salmon,NA,Female,NA,602
7/21/2017,chum salmon,NA,Female,NA,525
7/21/2017,chum salmon,NA,Female,NA,530
7/21/2017,chum salmon,NA,Female,NA,546
7/21/2017,chum salmon,NA,Female,NA,567
7/21/2017,chum salmon,NA,Female,NA,582
7/21/2017,chum salmon,NA,Female,NA,538
7/21/2017,chum salmon,NA,Female,NA,494
7/21/2017,chum salmon,NA,Female,NA,512
7/21/2017,chum salmon,NA,Female,NA,600
7/21/2017,chum salmon,NA,Female,NA,583
7/21/2017,chum salmon,NA,Female,NA,538
7/21/2017,chum salmon,NA,Female,NA,544
7/21/2017,chum salmon,NA,Female,NA,520
7/21/2017,chum salmon,NA,Female,NA,548
7/21/2017,chum salmon,NA,Female,NA,624
7/21/2017,chum salmon,NA,Female,NA,571
7/21/2017,chum salmon,NA,Female,NA,568
7/21/2017,chum salmon,NA,Female,NA,592
7/21/2017,chum salmon,NA,Female,NA,514
7/21/2017,chum salmon,NA,Female,NA,581
7/21/2017,chum salmon,NA,Female,NA,603
7/21/2017,chum salmon,NA,Female,NA,548
7/21/2017,chum salmon,NA,Female,NA,520
7/21/2017,chum salmon,NA,Female,NA,609
7/21/2017,chum salmon,NA,Female,NA,477
7/21/2017,chum salmon,NA,Female,NA,614
7/21/2017,chum salmon,NA,Female,NA,513
7/21/2017,chum salmon,NA,Female,NA,548
7/21/2017,chum salmon,NA,Female,NA,623
7/21/2017,chum salmon,NA,Female,NA,549
7/21/2017,chum salmon,NA,Female,NA,577
7/21/2017,chum salmon,NA,Female,NA,556
7/21/2017,chum salmon,NA,Female,NA,596
7/21/2017,chum salmon,NA,Female,NA,575
7/21/2017,chum salmon,NA,Female,NA,589
7/21/2017,chum salmon,NA,Female,NA,558
7/21/2017,chum salmon,NA,Female,NA,507
7/21/2017,chum salmon,NA,Female,NA,551
7/21/2017,chum salmon,NA,Female,NA,512
7/21/2017,chum salmon,NA,Female,NA,517
7/21/2017,chum salmon,NA,Female,NA,552
7/21/2017,chum salmon,NA,Female,NA,543
7/21/2017,chum salmon,NA,Female,NA,548
7/21/2017,chum salmon,NA,Female,NA,546
7/21/2017,chum salmon,NA,Female,NA,566
7/21/2017,chum salmon,NA,Female,NA,539
7/21/2017,chum salmon,NA,Female,NA,509
7/21/2017,chum salmon,NA,Female,NA,575
7/21/2017,chum salmon,NA,Female,NA,494
7/21/2017,chum salmon,NA,Female,NA,542
7/21/2017,chum salmon,NA,Female,NA,493
7/21/2017,chum salmon,NA,Female,NA,519
7/21/2017,chum salmon,NA,Female,NA,538
7/21/2017,chum salmon,NA,Female,NA,570
7/21/2017,chum salmon,NA,Female,NA,565
7/21/2017,chum salmon,NA,Female,NA,537
7/21/2017,chum salmon,NA,Female,NA,541
7/21/2017,chum salmon,NA,Female,NA,537
7/21/2017,chum salmon,NA,Female,NA,550
7/21/2017,chum salmon,NA,Female,NA,552
7/21/2017,chum salmon,NA,Female,NA,510
7/21/2017,chum salmon,NA,Female,NA,527
7/21/2017,chum salmon,NA,Female,NA,507
7/21/2017,chum salmon,NA,Female,NA,562
7/21/2017,chum salmon,NA,Female,NA,557
7/21/2017,chum salmon,NA,Female,NA,508
7/21/2017,chum salmon,NA,Female,NA,580
7/21/2017,chum salmon,NA,Female,NA,563
7/21/2017,chum salmon,NA,Female,NA,553
7/21/2017,chum salmon,NA,Female,NA,520
7/21/2017,chum salmon,NA,Female,NA,494
7/22/2017,chum salmon,NA,Female,NA,560
7/22/2017,chum salmon,NA,Female,NA,616
7/22/2017,chum salmon,NA,Female,NA,590
7/22/2017,chum salmon,NA,Female,NA,556
7/22/2017,chum salmon,NA,Female,NA,504
7/22/2017,chum salmon,NA,Female,NA,571
7/22/2017,chum salmon,NA,Female,NA,516
7/22/2017,chum salmon,NA,Female,NA,539
7/22/2017,chum salmon,NA,Female,NA,590
7/22/2017,chum salmon,NA,Female,NA,563
7/22/2017,chum salmon,NA,Female,NA,533
7/22/2017,chum salmon,NA,Female,NA,542
7/22/2017,chum salmon,NA,Female,NA,568
7/22/2017,chum salmon,NA,Female,NA,496
7/22/2017,chum salmon,NA,Female,NA,540
7/22/2017,chum salmon,NA,Female,NA,555
7/22/2017,chum salmon,NA,Female,NA,583
7/22/2017,chum salmon,NA,Female,NA,524
7/22/2017,chum salmon,NA,Female,NA,542
7/22/2017,chum salmon,NA,Female,NA,513
7/22/2017,chum salmon,NA,Female,NA,458
7/22/2017,chum salmon,NA,Female,NA,544
7/22/2017,chum salmon,NA,Female,NA,543
7/22/2017,chum salmon,NA,Female,NA,515
7/22/2017,chum salmon,NA,Female,NA,508
7/22/2017,chum salmon,NA,Female,NA,563
7/22/2017,chum salmon,NA,Female,NA,553
7/22/2017,chum salmon,NA,Female,NA,503
7/22/2017,chum salmon,NA,Female,NA,558
7/22/2017,chum salmon,NA,Female,NA,556
7/22/2017,chum salmon,NA,Female,NA,531
7/22/2017,chum salmon,NA,Female,NA,516
7/22/2017,chum salmon,NA,Female,NA,509
7/23/2017,chum salmon,NA,Female,NA,571
7/23/2017,chum salmon,NA,Female,NA,570
7/23/2017,chum salmon,NA,Female,NA,551
7/23/2017,chum salmon,NA,Female,NA,542
7/23/2017,chum salmon,NA,Female,NA,578
7/23/2017,chum salmon,NA,Female,NA,540
7/23/2017,chum salmon,NA,Female,NA,568
7/23/2017,chum salmon,NA,Female,NA,518
7/23/2017,chum salmon,NA,Female,NA,564
7/23/2017,chum salmon,NA,Female,NA,515
7/23/2017,chum salmon,NA,Female,NA,546
7/23/2017,chum salmon,NA,Female,NA,518
7/23/2017,chum salmon,NA,Female,NA,546
7/23/2017,chum salmon,NA,Female,NA,617
7/23/2017,chum salmon,NA,Female,NA,564
7/23/2017,chum salmon,NA,Female,NA,523
7/24/2017,chum salmon,NA,Female,NA,518
7/24/2017,chum salmon,NA,Female,NA,494
7/24/2017,chum salmon,NA,Female,NA,513
7/24/2017,chum salmon,NA,Female,NA,494
7/24/2017,chum salmon,NA,Female,NA,553
7/24/2017,chum salmon,NA,Female,NA,566
7/24/2017,chum salmon,NA,Female,NA,503
7/24/2017,chum salmon,NA,Female,NA,557
7/24/2017,chum salmon,NA,Female,NA,595
7/24/2017,chum salmon,NA,Female,NA,543
7/24/2017,chum salmon,NA,Female,NA,547
7/24/2017,chum salmon,NA,Female,NA,510
7/24/2017,chum salmon,NA,Female,NA,514
7/24/2017,chum salmon,NA,Female,NA,520
7/24/2017,chum salmon,NA,Female,NA,560
7/24/2017,chum salmon,NA,Female,NA,602
7/24/2017,chum salmon,NA,Female,NA,600
7/24/2017,chum salmon,NA,Female,NA,573
7/24/2017,chum salmon,NA,Female,NA,538
7/24/2017,chum salmon,NA,Female,NA,503
7/24/2017,chum salmon,NA,Female,NA,596
7/24/2017,chum salmon,NA,Female,NA,551
7/24/2017,chum salmon,NA,Female,NA,446
7/24/2017,chum salmon,NA,Female,NA,510
7/24/2017,chum salmon,NA,Female,NA,560
7/24/2017,chum salmon,NA,Female,NA,610
7/24/2017,chum salmon,NA,Female,NA,578
7/25/2017,chum salmon,NA,Female,NA,559
7/25/2017,chum salmon,NA,Female,NA,496
7/25/2017,chum salmon,NA,Female,NA,571
7/25/2017,chum salmon,NA,Female,NA,553
7/25/2017,chum salmon,NA,Female,NA,546
7/25/2017,chum salmon,NA,Female,NA,542
7/25/2017,chum salmon,NA,Female,NA,508
7/25/2017,chum salmon,NA,Female,NA,563
7/25/2017,chum salmon,NA,Female,NA,513
7/25/2017,chum salmon,NA,Female,NA,547
7/25/2017,chum salmon,NA,Female,NA,508
7/25/2017,chum salmon,NA,Female,NA,535
7/25/2017,chum salmon,NA,Female,NA,517
7/25/2017,chum salmon,NA,Female,NA,544
7/25/2017,chum salmon,NA,Female,NA,557
7/25/2017,chum salmon,NA,Female,NA,558
7/25/2017,chum salmon,NA,Female,NA,568
7/25/2017,chum salmon,NA,Female,NA,543
7/25/2017,chum salmon,NA,Female,NA,561
7/25/2017,chum salmon,NA,Female,NA,542
7/25/2017,chum salmon,NA,Female,NA,548
7/25/2017,chum salmon,NA,Female,NA,547
7/25/2017,chum salmon,NA,Female,NA,544
7/25/2017,chum salmon,NA,Female,NA,556
7/25/2017,chum salmon,NA,Female,NA,516
7/25/2017,chum salmon,NA,Female,NA,577
7/25/2017,chum salmon,NA,Female,NA,572
7/25/2017,chum salmon,NA,Female,NA,479
7/26/2017,chum salmon,NA,Female,NA,572
7/26/2017,chum salmon,NA,Female,NA,543
7/26/2017,chum salmon,NA,Female,NA,548
7/26/2017,chum salmon,NA,Female,NA,511
7/26/2017,chum salmon,NA,Female,NA,576
7/26/2017,chum salmon,NA,Female,NA,558
7/26/2017,chum salmon,NA,Female,NA,542
7/26/2017,chum salmon,NA,Female,NA,556
7/26/2017,chum salmon,NA,Female,NA,501
7/26/2017,chum salmon,NA,Female,NA,496
7/26/2017,chum salmon,NA,Female,NA,483
7/26/2017,chum salmon,NA,Female,NA,552
7/26/2017,chum salmon,NA,Female,NA,552
7/26/2017,chum salmon,NA,Female,NA,560
7/26/2017,chum salmon,NA,Female,NA,546
7/26/2017,chum salmon,NA,Female,NA,561
7/26/2017,chum salmon,NA,Female,NA,489
7/26/2017,chum salmon,NA,Female,NA,558
7/26/2017,chum salmon,NA,Female,NA,573
7/26/2017,chum salmon,NA,Female,NA,556
7/26/2017,chum salmon,NA,Female,NA,523
7/26/2017,chum salmon,NA,Female,NA,562
7/26/2017,chum salmon,NA,Female,NA,537
7/26/2017,chum salmon,NA,Female,NA,509
7/27/2017,chum salmon,NA,Female,NA,549
7/27/2017,chum salmon,NA,Female,NA,545
7/27/2017,chum salmon,NA,Female,NA,554
7/27/2017,chum salmon,NA,Female,NA,550
7/27/2017,chum salmon,NA,Female,NA,545
7/27/2017,chum salmon,NA,Female,NA,500
7/27/2017,chum salmon,NA,Female,NA,546
7/27/2017,chum salmon,NA,Female,NA,591
7/27/2017,chum salmon,NA,Female,NA,563
7/27/2017,chum salmon,NA,Female,NA,514
7/27/2017,chum salmon,NA,Female,NA,501
7/27/2017,chum salmon,NA,Female,NA,506
7/27/2017,chum salmon,NA,Female,NA,548
7/27/2017,chum salmon,NA,Female,NA,549
7/27/2017,chum salmon,NA,Female,NA,544
7/27/2017,chum salmon,NA,Female,NA,542
7/27/2017,chum salmon,NA,Female,NA,507
7/27/2017,chum salmon,NA,Female,NA,498
7/27/2017,chum salmon,NA,Female,NA,564
7/27/2017,chum salmon,NA,Female,NA,513
7/27/2017,chum salmon,NA,Female,NA,598
7/27/2017,chum salmon,NA,Female,NA,622
7/27/2017,chum salmon,NA,Female,NA,551
7/27/2017,chum salmon,NA,Female,NA,579
7/28/2017,chum salmon,NA,Female,NA,553
7/28/2017,chum salmon,NA,Female,NA,515
7/28/2017,chum salmon,NA,Female,NA,511
7/28/2017,chum salmon,NA,Female,NA,524
7/28/2017,chum salmon,NA,Female,NA,574
7/28/2017,chum salmon,NA,Female,NA,552
7/28/2017,chum salmon,NA,Female,NA,539
7/28/2017,chum salmon,NA,Female,NA,477
7/28/2017,chum salmon,NA,Female,NA,567
7/28/2017,chum salmon,NA,Female,NA,522
7/28/2017,chum salmon,NA,Female,NA,512
7/28/2017,chum salmon,NA,Female,NA,501
7/28/2017,chum salmon,NA,Female,NA,516
7/28/2017,chum salmon,NA,Female,NA,566
7/28/2017,chum salmon,NA,Female,NA,528
7/28/2017,chum salmon,NA,Female,NA,568
7/28/2017,chum salmon,NA,Female,NA,553
7/28/2017,chum salmon,NA,Female,NA,617
7/28/2017,chum salmon,NA,Female,NA,500
7/28/2017,chum salmon,NA,Female,NA,564
7/28/2017,chum salmon,NA,Female,NA,597
