"","Date","Species","Strata","Sex","BroodAge","Length_mm"
"23146",2015-06-29,"chum salmon",NA,"Male",NA,597
"23147",2015-06-29,"chum salmon",NA,"Male",NA,591
"23148",2015-06-29,"chum salmon",NA,"Male",NA,611
"23149",2015-06-29,"chum salmon",NA,"Male",NA,549
"23150",2015-06-29,"chum salmon",NA,"Male",NA,565
"23151",2015-06-29,"chum salmon",NA,"Male",NA,605
"23152",2015-06-29,"chum salmon",NA,"Male",NA,628
"23153",2015-06-29,"chum salmon",NA,"Male",NA,548
"23154",2015-06-29,"chum salmon",NA,"Male",NA,610
"23155",2015-06-29,"chum salmon",NA,"Male",NA,566
"23156",2015-06-30,"chum salmon",NA,"Female",NA,555
"23157",2015-06-30,"chum salmon",NA,"Female",NA,555
"23158",2015-06-30,"chum salmon",NA,"Female",NA,566
"23159",2015-06-30,"chum salmon",NA,"Male",NA,572
"23160",2015-06-30,"chum salmon",NA,"Male",NA,564
"23161",2015-06-30,"chum salmon",NA,"Female",NA,546
"23162",2015-06-30,"chum salmon",NA,"Female",NA,549
"23163",2015-06-30,"chum salmon",NA,"Female",NA,557
"23164",2015-06-30,"chum salmon",NA,"Female",NA,614
"23165",2015-06-30,"chum salmon",NA,"Female",NA,561
"23166",2015-06-30,"chum salmon",NA,"Female",NA,538
"23167",2015-06-30,"chum salmon",NA,"Male",NA,561
"23168",2015-06-30,"chum salmon",NA,"Male",NA,585
"23169",2015-06-30,"chum salmon",NA,"Male",NA,578
"23170",2015-06-30,"chum salmon",NA,"Male",NA,559
"23171",2015-06-30,"chum salmon",NA,"Male",NA,606
"23172",2015-06-30,"chum salmon",NA,"Male",NA,618
"23173",2015-06-30,"chum salmon",NA,"Male",NA,581
"23174",2015-06-30,"chum salmon",NA,"Male",NA,563
"23175",2015-06-30,"chum salmon",NA,"Male",NA,626
"23176",2015-06-30,"chum salmon",NA,"Male",NA,618
"23177",2015-06-30,"chum salmon",NA,"Male",NA,564
"23178",2015-06-30,"chum salmon",NA,"Male",NA,560
"23179",2015-07-01,"chum salmon",NA,"Female",NA,560
"23180",2015-07-01,"chum salmon",NA,"Female",NA,504
"23181",2015-07-01,"chum salmon",NA,"Female",NA,492
"23182",2015-07-01,"chum salmon",NA,"Male",NA,555
"23183",2015-07-01,"chum salmon",NA,"Female",NA,530
"23184",2015-07-01,"chum salmon",NA,"Female",NA,509
"23185",2015-07-01,"chum salmon",NA,"Female",NA,484
"23186",2015-07-01,"chum salmon",NA,"Female",NA,545
"23187",2015-07-01,"chum salmon",NA,"Female",NA,575
"23188",2015-07-01,"chum salmon",NA,"Female",NA,606
"23189",2015-07-01,"chum salmon",NA,"Female",NA,594
"23190",2015-07-01,"chum salmon",NA,"Female",NA,525
"23191",2015-07-01,"chum salmon",NA,"Female",NA,584
"23192",2015-07-01,"chum salmon",NA,"Female",NA,604
"23193",2015-07-01,"chum salmon",NA,"Female",NA,562
"23194",2015-07-01,"chum salmon",NA,"Female",NA,554
"23195",2015-07-01,"chum salmon",NA,"Male",NA,602
"23196",2015-07-01,"chum salmon",NA,"Male",NA,540
"23197",2015-07-01,"chum salmon",NA,"Male",NA,559
"23198",2015-07-01,"chum salmon",NA,"Male",NA,567
"23199",2015-07-01,"chum salmon",NA,"Male",NA,574
"23200",2015-07-01,"chum salmon",NA,"Male",NA,570
"23201",2015-07-01,"chum salmon",NA,"Male",NA,559
"23202",2015-07-01,"chum salmon",NA,"Male",NA,565
"23203",2015-07-01,"chum salmon",NA,"Male",NA,581
"23204",2015-07-02,"chum salmon",NA,"Male",NA,563
"23205",2015-07-02,"chum salmon",NA,"Male",NA,540
"23206",2015-07-02,"chum salmon",NA,"Female",NA,508
"23207",2015-07-02,"chum salmon",NA,"Female",NA,560
"23208",2015-07-02,"chum salmon",NA,"Female",NA,549
"23209",2015-07-02,"chum salmon",NA,"Female",NA,550
"23210",2015-07-02,"chum salmon",NA,"Female",NA,540
"23211",2015-07-02,"chum salmon",NA,"Female",NA,559
"23212",2015-07-02,"chum salmon",NA,"Female",NA,520
"23213",2015-07-02,"chum salmon",NA,"Female",NA,510
"23214",2015-07-02,"chum salmon",NA,"Female",NA,574
"23215",2015-07-02,"chum salmon",NA,"Female",NA,531
"23216",2015-07-02,"chum salmon",NA,"Female",NA,496
"23217",2015-07-02,"chum salmon",NA,"Female",NA,558
"23218",2015-07-02,"chum salmon",NA,"Male",NA,612
"23219",2015-07-02,"chum salmon",NA,"Male",NA,598
"23220",2015-07-02,"chum salmon",NA,"Male",NA,600
"23221",2015-07-02,"chum salmon",NA,"Male",NA,608
"23222",2015-07-02,"chum salmon",NA,"Male",NA,629
"23223",2015-07-02,"chum salmon",NA,"Male",NA,581
"23224",2015-07-02,"chum salmon",NA,"Male",NA,589
"23225",2015-07-02,"chum salmon",NA,"Male",NA,627
"23226",2015-07-02,"chum salmon",NA,"Male",NA,621
"23227",2015-07-02,"chum salmon",NA,"Male",NA,566
"23228",2015-07-02,"chum salmon",NA,"Male",NA,552
"23229",2015-07-02,"chum salmon",NA,"Male",NA,594
"23230",2015-07-02,"chum salmon",NA,"Male",NA,585
"23231",2015-07-02,"chum salmon",NA,"Male",NA,602
"23232",2015-07-02,"chum salmon",NA,"Male",NA,544
"23233",2015-07-02,"chum salmon",NA,"Male",NA,624
"23234",2015-07-03,"chum salmon",NA,"Female",NA,552
"23235",2015-07-03,"chum salmon",NA,"Male",NA,616
"23236",2015-07-03,"chum salmon",NA,"Female",NA,539
"23237",2015-07-03,"chum salmon",NA,"Female",NA,545
"23238",2015-07-03,"chum salmon",NA,"Female",NA,583
"23239",2015-07-03,"chum salmon",NA,"Female",NA,530
"23240",2015-07-03,"chum salmon",NA,"Female",NA,575
"23241",2015-07-03,"chum salmon",NA,"Female",NA,507
"23242",2015-07-03,"chum salmon",NA,"Female",NA,573
"23243",2015-07-03,"chum salmon",NA,"Male",NA,576
"23244",2015-07-03,"chum salmon",NA,"Male",NA,598
"23245",2015-07-03,"chum salmon",NA,"Male",NA,571
"23246",2015-07-03,"chum salmon",NA,"Male",NA,590
"23247",2015-07-03,"chum salmon",NA,"Male",NA,566
"23248",2015-07-03,"chum salmon",NA,"Male",NA,544
"23249",2015-07-03,"chum salmon",NA,"Male",NA,584
"23250",2015-07-03,"chum salmon",NA,"Male",NA,602
"23251",2015-07-03,"chum salmon",NA,"Male",NA,638
"23252",2015-07-03,"chum salmon",NA,"Male",NA,580
"23253",2015-07-03,"chum salmon",NA,"Male",NA,585
"23254",2015-07-03,"chum salmon",NA,"Male",NA,588
"23255",2015-07-03,"chum salmon",NA,"Male",NA,617
"23256",2015-07-03,"chum salmon",NA,"Male",NA,597
"23257",2015-07-03,"chum salmon",NA,"Male",NA,544
"23258",2015-07-03,"chum salmon",NA,"Male",NA,558
"23259",2015-07-03,"chum salmon",NA,"Male",NA,574
"23260",2015-07-03,"chum salmon",NA,"Male",NA,579
"23261",2015-07-03,"chum salmon",NA,"Male",NA,568
"23262",2015-07-03,"chum salmon",NA,"Male",NA,621
"23263",2015-07-03,"chum salmon",NA,"Male",NA,604
"23264",2015-07-03,"chum salmon",NA,"Male",NA,590
"23265",2015-07-04,"chum salmon",NA,"Female",NA,561
"23266",2015-07-04,"chum salmon",NA,"Female",NA,553
"23267",2015-07-04,"chum salmon",NA,"Female",NA,521
"23268",2015-07-04,"chum salmon",NA,"Female",NA,548
"23269",2015-07-04,"chum salmon",NA,"Female",NA,507
"23270",2015-07-04,"chum salmon",NA,"Female",NA,566
"23271",2015-07-04,"chum salmon",NA,"Male",NA,592
"23272",2015-07-04,"chum salmon",NA,"Female",NA,550
"23273",2015-07-04,"chum salmon",NA,"Female",NA,585
"23274",2015-07-04,"chum salmon",NA,"Female",NA,549
"23275",2015-07-04,"chum salmon",NA,"Female",NA,576
"23276",2015-07-04,"chum salmon",NA,"Female",NA,584
"23277",2015-07-04,"chum salmon",NA,"Female",NA,487
"23278",2015-07-04,"chum salmon",NA,"Female",NA,571
"23279",2015-07-04,"chum salmon",NA,"Female",NA,585
"23280",2015-07-04,"chum salmon",NA,"Female",NA,524
"23281",2015-07-04,"chum salmon",NA,"Female",NA,556
"23282",2015-07-04,"chum salmon",NA,"Female",NA,545
"23283",2015-07-04,"chum salmon",NA,"Female",NA,562
"23284",2015-07-04,"chum salmon",NA,"Female",NA,544
"23285",2015-07-04,"chum salmon",NA,"Female",NA,519
"23286",2015-07-04,"chum salmon",NA,"Male",NA,593
"23287",2015-07-04,"chum salmon",NA,"Male",NA,571
"23288",2015-07-04,"chum salmon",NA,"Male",NA,588
"23289",2015-07-04,"chum salmon",NA,"Male",NA,625
"23290",2015-07-04,"chum salmon",NA,"Male",NA,576
"23291",2015-07-04,"chum salmon",NA,"Male",NA,595
"23292",2015-07-04,"chum salmon",NA,"Male",NA,567
"23293",2015-07-04,"chum salmon",NA,"Male",NA,617
"23294",2015-07-04,"chum salmon",NA,"Male",NA,595
"23295",2015-07-04,"chum salmon",NA,"Male",NA,574
"23296",2015-07-04,"chum salmon",NA,"Male",NA,582
"23297",2015-07-04,"chum salmon",NA,"Male",NA,645
"23298",2015-07-05,"chum salmon",NA,"Female",NA,515
"23299",2015-07-05,"chum salmon",NA,"Male",NA,562
"23300",2015-07-05,"chum salmon",NA,"Male",NA,531
"23301",2015-07-05,"chum salmon",NA,"Male",NA,499
"23302",2015-07-05,"chum salmon",NA,"Female",NA,501
"23303",2015-07-05,"chum salmon",NA,"Female",NA,524
"23304",2015-07-05,"chum salmon",NA,"Female",NA,495
"23305",2015-07-05,"chum salmon",NA,"Female",NA,542
"23306",2015-07-05,"chum salmon",NA,"Female",NA,502
"23307",2015-07-05,"chum salmon",NA,"Female",NA,512
"23308",2015-07-05,"chum salmon",NA,"Female",NA,556
"23309",2015-07-05,"chum salmon",NA,"Female",NA,525
"23310",2015-07-05,"chum salmon",NA,"Female",NA,523
"23311",2015-07-05,"chum salmon",NA,"Female",NA,530
"23312",2015-07-05,"chum salmon",NA,"Female",NA,559
"23313",2015-07-05,"chum salmon",NA,"Female",NA,525
"23314",2015-07-05,"chum salmon",NA,"Female",NA,520
"23315",2015-07-05,"chum salmon",NA,"Female",NA,520
"23316",2015-07-05,"chum salmon",NA,"Female",NA,535
"23317",2015-07-05,"chum salmon",NA,"Male",NA,561
"23318",2015-07-05,"chum salmon",NA,"Male",NA,565
"23319",2015-07-05,"chum salmon",NA,"Male",NA,552
"23320",2015-07-05,"chum salmon",NA,"Male",NA,545
"23321",2015-07-05,"chum salmon",NA,"Male",NA,536
"23322",2015-07-05,"chum salmon",NA,"Male",NA,565
"23323",2015-07-05,"chum salmon",NA,"Male",NA,599
"23324",2015-07-05,"chum salmon",NA,"Male",NA,606
"23325",2015-07-05,"chum salmon",NA,"Male",NA,585
"23326",2015-07-05,"chum salmon",NA,"Male",NA,546
"23327",2015-07-05,"chum salmon",NA,"Male",NA,567
"23328",2015-07-05,"chum salmon",NA,"Male",NA,571
"23329",2015-07-05,"chum salmon",NA,"Male",NA,590
"23330",2015-07-05,"chum salmon",NA,"Male",NA,579
"23331",2015-07-05,"chum salmon",NA,"Male",NA,670
"23332",2015-07-05,"chum salmon",NA,"Male",NA,603
"23333",2015-07-05,"chum salmon",NA,"Male",NA,573
"23334",2015-07-05,"chum salmon",NA,"Male",NA,623
"23335",2015-07-05,"chum salmon",NA,"Male",NA,575
"23336",2015-07-05,"chum salmon",NA,"Male",NA,654
"23337",2015-07-05,"chum salmon",NA,"Male",NA,569
"23338",2015-07-06,"chum salmon",NA,"Female",NA,544
"23339",2015-07-06,"chum salmon",NA,"Female",NA,502
"23340",2015-07-06,"chum salmon",NA,"Female",NA,545
"23341",2015-07-06,"chum salmon",NA,"Male",NA,570
"23342",2015-07-06,"chum salmon",NA,"Male",NA,530
"23343",2015-07-06,"chum salmon",NA,"Male",NA,545
"23344",2015-07-06,"chum salmon",NA,"Female",NA,563
"23345",2015-07-06,"chum salmon",NA,"Female",NA,553
"23346",2015-07-06,"chum salmon",NA,"Female",NA,543
"23347",2015-07-06,"chum salmon",NA,"Female",NA,578
"23348",2015-07-06,"chum salmon",NA,"Female",NA,539
"23349",2015-07-06,"chum salmon",NA,"Female",NA,541
"23350",2015-07-06,"chum salmon",NA,"Female",NA,564
"23351",2015-07-06,"chum salmon",NA,"Female",NA,550
"23352",2015-07-06,"chum salmon",NA,"Female",NA,569
"23353",2015-07-06,"chum salmon",NA,"Female",NA,544
"23354",2015-07-06,"chum salmon",NA,"Female",NA,518
"23355",2015-07-06,"chum salmon",NA,"Female",NA,565
"23356",2015-07-06,"chum salmon",NA,"Female",NA,513
"23357",2015-07-06,"chum salmon",NA,"Female",NA,554
"23358",2015-07-06,"chum salmon",NA,"Female",NA,552
"23359",2015-07-06,"chum salmon",NA,"Female",NA,538
"23360",2015-07-06,"chum salmon",NA,"Female",NA,530
"23361",2015-07-06,"chum salmon",NA,"Male",NA,509
"23362",2015-07-06,"chum salmon",NA,"Male",NA,580
"23363",2015-07-06,"chum salmon",NA,"Male",NA,607
"23364",2015-07-06,"chum salmon",NA,"Male",NA,584
"23365",2015-07-06,"chum salmon",NA,"Male",NA,579
"23366",2015-07-06,"chum salmon",NA,"Male",NA,625
"23367",2015-07-06,"chum salmon",NA,"Male",NA,596
"23368",2015-07-06,"chum salmon",NA,"Male",NA,637
"23369",2015-07-06,"chum salmon",NA,"Male",NA,548
"23370",2015-07-06,"chum salmon",NA,"Male",NA,619
"23371",2015-07-06,"chum salmon",NA,"Male",NA,594
"23372",2015-07-07,"chum salmon",NA,"Female",NA,465
"23373",2015-07-07,"chum salmon",NA,"Female",NA,485
"23374",2015-07-07,"chum salmon",NA,"Female",NA,550
"23375",2015-07-07,"chum salmon",NA,"Male",NA,532
"23376",2015-07-07,"chum salmon",NA,"Male",NA,556
"23377",2015-07-07,"chum salmon",NA,"Male",NA,541
"23378",2015-07-07,"chum salmon",NA,"Male",NA,566
"23379",2015-07-07,"chum salmon",NA,"Female",NA,548
"23380",2015-07-07,"chum salmon",NA,"Female",NA,545
"23381",2015-07-07,"chum salmon",NA,"Female",NA,551
"23382",2015-07-07,"chum salmon",NA,"Female",NA,525
"23383",2015-07-07,"chum salmon",NA,"Female",NA,590
"23384",2015-07-07,"chum salmon",NA,"Female",NA,564
"23385",2015-07-07,"chum salmon",NA,"Female",NA,555
"23386",2015-07-07,"chum salmon",NA,"Female",NA,596
"23387",2015-07-07,"chum salmon",NA,"Female",NA,552
"23388",2015-07-07,"chum salmon",NA,"Female",NA,548
"23389",2015-07-07,"chum salmon",NA,"Female",NA,555
"23390",2015-07-07,"chum salmon",NA,"Female",NA,568
"23391",2015-07-07,"chum salmon",NA,"Female",NA,561
"23392",2015-07-07,"chum salmon",NA,"Male",NA,610
"23393",2015-07-07,"chum salmon",NA,"Male",NA,576
"23394",2015-07-07,"chum salmon",NA,"Male",NA,572
"23395",2015-07-07,"chum salmon",NA,"Male",NA,624
"23396",2015-07-07,"chum salmon",NA,"Male",NA,542
"23397",2015-07-07,"chum salmon",NA,"Male",NA,614
"23398",2015-07-07,"chum salmon",NA,"Male",NA,584
"23399",2015-07-07,"chum salmon",NA,"Male",NA,572
"23400",2015-07-07,"chum salmon",NA,"Male",NA,589
"23401",2015-07-07,"chum salmon",NA,"Male",NA,558
"23402",2015-07-07,"chum salmon",NA,"Male",NA,575
"23403",2015-07-07,"chum salmon",NA,"Male",NA,567
"23404",2015-07-07,"chum salmon",NA,"Male",NA,567
"23405",2015-07-08,"chum salmon",NA,"Female",NA,549
"23406",2015-07-08,"chum salmon",NA,"Female",NA,517
"23407",2015-07-08,"chum salmon",NA,"Female",NA,518
"23408",2015-07-08,"chum salmon",NA,"Female",NA,549
"23409",2015-07-08,"chum salmon",NA,"Female",NA,515
"23410",2015-07-08,"chum salmon",NA,"Female",NA,545
"23411",2015-07-08,"chum salmon",NA,"Female",NA,522
"23412",2015-07-08,"chum salmon",NA,"Female",NA,550
"23413",2015-07-08,"chum salmon",NA,"Male",NA,592
"23414",2015-07-08,"chum salmon",NA,"Female",NA,543
"23415",2015-07-08,"chum salmon",NA,"Female",NA,557
"23416",2015-07-08,"chum salmon",NA,"Female",NA,547
"23417",2015-07-08,"chum salmon",NA,"Female",NA,512
"23418",2015-07-08,"chum salmon",NA,"Female",NA,562
"23419",2015-07-08,"chum salmon",NA,"Female",NA,530
"23420",2015-07-08,"chum salmon",NA,"Female",NA,500
"23421",2015-07-08,"chum salmon",NA,"Female",NA,522
"23422",2015-07-08,"chum salmon",NA,"Female",NA,567
"23423",2015-07-08,"chum salmon",NA,"Female",NA,554
"23424",2015-07-08,"chum salmon",NA,"Female",NA,543
"23425",2015-07-08,"chum salmon",NA,"Female",NA,565
"23426",2015-07-08,"chum salmon",NA,"Female",NA,539
"23427",2015-07-08,"chum salmon",NA,"Male",NA,535
"23428",2015-07-08,"chum salmon",NA,"Male",NA,540
"23429",2015-07-08,"chum salmon",NA,"Male",NA,567
"23430",2015-07-08,"chum salmon",NA,"Male",NA,576
"23431",2015-07-08,"chum salmon",NA,"Male",NA,579
"23432",2015-07-08,"chum salmon",NA,"Male",NA,615
"23433",2015-07-08,"chum salmon",NA,"Male",NA,552
"23434",2015-07-08,"chum salmon",NA,"Male",NA,564
"23435",2015-07-08,"chum salmon",NA,"Male",NA,565
"23436",2015-07-09,"chum salmon",NA,"Female",NA,506
"23437",2015-07-09,"chum salmon",NA,"Female",NA,503
"23438",2015-07-09,"chum salmon",NA,"Female",NA,515
"23439",2015-07-09,"chum salmon",NA,"Female",NA,549
"23440",2015-07-09,"chum salmon",NA,"Female",NA,507
"23441",2015-07-09,"chum salmon",NA,"Female",NA,489
"23442",2015-07-09,"chum salmon",NA,"Male",NA,562
"23443",2015-07-09,"chum salmon",NA,"Male",NA,510
"23444",2015-07-09,"chum salmon",NA,"Male",NA,570
"23445",2015-07-09,"chum salmon",NA,"Male",NA,525
"23446",2015-07-09,"chum salmon",NA,"Female",NA,568
"23447",2015-07-09,"chum salmon",NA,"Female",NA,514
"23448",2015-07-09,"chum salmon",NA,"Female",NA,538
"23449",2015-07-09,"chum salmon",NA,"Female",NA,515
"23450",2015-07-09,"chum salmon",NA,"Female",NA,500
"23451",2015-07-09,"chum salmon",NA,"Female",NA,526
"23452",2015-07-09,"chum salmon",NA,"Female",NA,564
"23453",2015-07-09,"chum salmon",NA,"Female",NA,549
"23454",2015-07-09,"chum salmon",NA,"Female",NA,601
"23455",2015-07-09,"chum salmon",NA,"Female",NA,555
"23456",2015-07-09,"chum salmon",NA,"Female",NA,545
"23457",2015-07-09,"chum salmon",NA,"Female",NA,549
"23458",2015-07-09,"chum salmon",NA,"Male",NA,574
"23459",2015-07-09,"chum salmon",NA,"Male",NA,631
"23460",2015-07-09,"chum salmon",NA,"Male",NA,540
"23461",2015-07-09,"chum salmon",NA,"Male",NA,581
"23462",2015-07-09,"chum salmon",NA,"Male",NA,560
"23463",2015-07-09,"chum salmon",NA,"Male",NA,587
"23464",2015-07-09,"chum salmon",NA,"Male",NA,558
"23465",2015-07-09,"chum salmon",NA,"Female",NA,541
"23466",2015-07-10,"chum salmon",NA,"Male",NA,522
"23467",2015-07-10,"chum salmon",NA,"Female",NA,520
"23468",2015-07-10,"chum salmon",NA,"Female",NA,540
"23469",2015-07-10,"chum salmon",NA,"Female",NA,502
"23470",2015-07-10,"chum salmon",NA,"Female",NA,520
"23471",2015-07-10,"chum salmon",NA,"Female",NA,543
"23472",2015-07-10,"chum salmon",NA,"Female",NA,519
"23473",2015-07-10,"chum salmon",NA,"Male",NA,561
"23474",2015-07-10,"chum salmon",NA,"Male",NA,631
"23475",2015-07-10,"chum salmon",NA,"Male",NA,547
"23476",2015-07-10,"chum salmon",NA,"Female",NA,525
"23477",2015-07-10,"chum salmon",NA,"Female",NA,576
"23478",2015-07-10,"chum salmon",NA,"Female",NA,516
"23479",2015-07-10,"chum salmon",NA,"Female",NA,525
"23480",2015-07-10,"chum salmon",NA,"Female",NA,581
"23481",2015-07-10,"chum salmon",NA,"Female",NA,565
"23482",2015-07-10,"chum salmon",NA,"Female",NA,592
"23483",2015-07-10,"chum salmon",NA,"Female",NA,584
"23484",2015-07-10,"chum salmon",NA,"Female",NA,540
"23485",2015-07-10,"chum salmon",NA,"Female",NA,568
"23486",2015-07-10,"chum salmon",NA,"Female",NA,535
"23487",2015-07-10,"chum salmon",NA,"Female",NA,584
"23488",2015-07-10,"chum salmon",NA,"Female",NA,496
"23489",2015-07-10,"chum salmon",NA,"Female",NA,546
"23490",2015-07-10,"chum salmon",NA,"Female",NA,572
"23491",2015-07-10,"chum salmon",NA,"Female",NA,539
"23492",2015-07-10,"chum salmon",NA,"Male",NA,546
"23493",2015-07-10,"chum salmon",NA,"Male",NA,617
"23494",2015-07-10,"chum salmon",NA,"Male",NA,598
"23495",2015-07-10,"chum salmon",NA,"Male",NA,578
"23496",2015-07-10,"chum salmon",NA,"Male",NA,553
"23497",2015-07-10,"chum salmon",NA,"Male",NA,588
"23498",2015-07-11,"chum salmon",NA,"Female",NA,489
"23499",2015-07-11,"chum salmon",NA,"Female",NA,520
"23500",2015-07-11,"chum salmon",NA,"Female",NA,517
"23501",2015-07-11,"chum salmon",NA,"Female",NA,561
"23502",2015-07-11,"chum salmon",NA,"Female",NA,470
"23503",2015-07-11,"chum salmon",NA,"Male",NA,531
"23504",2015-07-11,"chum salmon",NA,"Male",NA,560
"23505",2015-07-11,"chum salmon",NA,"Female",NA,519
"23506",2015-07-11,"chum salmon",NA,"Female",NA,524
"23507",2015-07-11,"chum salmon",NA,"Female",NA,520
"23508",2015-07-11,"chum salmon",NA,"Female",NA,514
"23509",2015-07-11,"chum salmon",NA,"Female",NA,560
"23510",2015-07-11,"chum salmon",NA,"Female",NA,564
"23511",2015-07-11,"chum salmon",NA,"Female",NA,596
"23512",2015-07-11,"chum salmon",NA,"Female",NA,580
"23513",2015-07-11,"chum salmon",NA,"Male",NA,562
"23514",2015-07-11,"chum salmon",NA,"Male",NA,545
"23515",2015-07-11,"chum salmon",NA,"Male",NA,572
"23516",2015-07-11,"chum salmon",NA,"Male",NA,582
"23517",2015-07-11,"chum salmon",NA,"Male",NA,582
"23518",2015-07-11,"chum salmon",NA,"Male",NA,587
"23519",2015-07-11,"chum salmon",NA,"Male",NA,589
"23520",2015-07-11,"chum salmon",NA,"Male",NA,630
"23521",2015-07-11,"chum salmon",NA,"Male",NA,558
"23522",2015-07-11,"chum salmon",NA,"Male",NA,591
"23523",2015-07-12,"chum salmon",NA,"Female",NA,552
"23524",2015-07-12,"chum salmon",NA,"Female",NA,509
"23525",2015-07-12,"chum salmon",NA,"Female",NA,578
"23526",2015-07-12,"chum salmon",NA,"Female",NA,563
"23527",2015-07-12,"chum salmon",NA,"Male",NA,543
"23528",2015-07-12,"chum salmon",NA,"Male",NA,531
"23529",2015-07-12,"chum salmon",NA,"Male",NA,529
"23530",2015-07-12,"chum salmon",NA,"Female",NA,549
"23531",2015-07-12,"chum salmon",NA,"Female",NA,591
"23532",2015-07-12,"chum salmon",NA,"Female",NA,595
"23533",2015-07-12,"chum salmon",NA,"Female",NA,592
"23534",2015-07-12,"chum salmon",NA,"Female",NA,545
"23535",2015-07-12,"chum salmon",NA,"Female",NA,562
"23536",2015-07-12,"chum salmon",NA,"Female",NA,559
"23537",2015-07-12,"chum salmon",NA,"Female",NA,565
"23538",2015-07-12,"chum salmon",NA,"Female",NA,557
"23539",2015-07-12,"chum salmon",NA,"Male",NA,565
"23540",2015-07-12,"chum salmon",NA,"Male",NA,575
"23541",2015-07-12,"chum salmon",NA,"Male",NA,601
"23542",2015-07-12,"chum salmon",NA,"Male",NA,567
"23543",2015-07-12,"chum salmon",NA,"Male",NA,578
"23544",2015-07-12,"chum salmon",NA,"Male",NA,619
"23545",2015-07-12,"chum salmon",NA,"Male",NA,622
"23546",2015-07-12,"chum salmon",NA,"Male",NA,583
"23547",2015-07-12,"chum salmon",NA,"Male",NA,542
"23548",2015-07-12,"chum salmon",NA,"Male",NA,570
"23549",2015-07-12,"chum salmon",NA,"Male",NA,570
"23550",2015-07-12,"chum salmon",NA,"Male",NA,602
"23551",2015-07-12,"chum salmon",NA,"Male",NA,543
"23552",2015-07-12,"chum salmon",NA,"Male",NA,560
"23553",2015-07-13,"chum salmon",NA,"Female",NA,496
"23554",2015-07-13,"chum salmon",NA,"Female",NA,510
"23555",2015-07-13,"chum salmon",NA,"Female",NA,481
"23556",2015-07-13,"chum salmon",NA,"Female",NA,577
"23557",2015-07-13,"chum salmon",NA,"Female",NA,535
"23558",2015-07-13,"chum salmon",NA,"Female",NA,525
"23559",2015-07-13,"chum salmon",NA,"Female",NA,515
"23560",2015-07-13,"chum salmon",NA,"Female",NA,541
"23561",2015-07-13,"chum salmon",NA,"Female",NA,502
"23562",2015-07-13,"chum salmon",NA,"Male",NA,560
"23563",2015-07-13,"chum salmon",NA,"Male",NA,492
"23564",2015-07-13,"chum salmon",NA,"Male",NA,530
"23565",2015-07-13,"chum salmon",NA,"Male",NA,533
"23566",2015-07-13,"chum salmon",NA,"Male",NA,578
"23567",2015-07-13,"chum salmon",NA,"Male",NA,538
"23568",2015-07-13,"chum salmon",NA,"Female",NA,546
"23569",2015-07-13,"chum salmon",NA,"Female",NA,552
"23570",2015-07-13,"chum salmon",NA,"Female",NA,558
"23571",2015-07-13,"chum salmon",NA,"Female",NA,558
"23572",2015-07-13,"chum salmon",NA,"Female",NA,564
"23573",2015-07-13,"chum salmon",NA,"Female",NA,546
"23574",2015-07-13,"chum salmon",NA,"Male",NA,535
"23575",2015-07-13,"chum salmon",NA,"Male",NA,620
"23576",2015-07-13,"chum salmon",NA,"Male",NA,549
"23577",2015-07-13,"chum salmon",NA,"Male",NA,563
"23578",2015-07-13,"chum salmon",NA,"Male",NA,602
"23579",2015-07-13,"chum salmon",NA,"Male",NA,567
"23580",2015-07-13,"chum salmon",NA,"Male",NA,542
"23581",2015-07-13,"chum salmon",NA,"Male",NA,546
"23582",2015-07-13,"chum salmon",NA,"Male",NA,596
"23583",2015-07-14,"chum salmon",NA,"Male",NA,525
"23584",2015-07-14,"chum salmon",NA,"Female",NA,505
"23585",2015-07-14,"chum salmon",NA,"Female",NA,516
"23586",2015-07-14,"chum salmon",NA,"Female",NA,540
"23587",2015-07-14,"chum salmon",NA,"Female",NA,504
"23588",2015-07-14,"chum salmon",NA,"Female",NA,526
"23589",2015-07-14,"chum salmon",NA,"Female",NA,511
"23590",2015-07-14,"chum salmon",NA,"Male",NA,532
"23591",2015-07-14,"chum salmon",NA,"Male",NA,552
"23592",2015-07-14,"chum salmon",NA,"Male",NA,571
"23593",2015-07-14,"chum salmon",NA,"Female",NA,496
"23594",2015-07-14,"chum salmon",NA,"Female",NA,547
"23595",2015-07-14,"chum salmon",NA,"Female",NA,555
"23596",2015-07-14,"chum salmon",NA,"Female",NA,545
"23597",2015-07-14,"chum salmon",NA,"Female",NA,549
"23598",2015-07-14,"chum salmon",NA,"Female",NA,589
"23599",2015-07-14,"chum salmon",NA,"Female",NA,565
"23600",2015-07-14,"chum salmon",NA,"Female",NA,561
"23601",2015-07-14,"chum salmon",NA,"Female",NA,584
"23602",2015-07-14,"chum salmon",NA,"Female",NA,552
"23603",2015-07-14,"chum salmon",NA,"Male",NA,529
"23604",2015-07-14,"chum salmon",NA,"Male",NA,584
"23605",2015-07-14,"chum salmon",NA,"Male",NA,538
"23606",2015-07-14,"chum salmon",NA,"Male",NA,572
"23607",2015-07-14,"chum salmon",NA,"Male",NA,575
"23608",2015-07-14,"chum salmon",NA,"Male",NA,613
"23609",2015-07-14,"chum salmon",NA,"Male",NA,624
"23610",2015-07-14,"chum salmon",NA,"Male",NA,606
